,Allentown(Pennsylvania),Rochester(New Hampshire),Rockville(Maryland),Trenton(New Jersey),Woodbridge(New Jersey),Bangor(Maine),Westbrook(Maine),Springfield(Massachusetts),Warwick(Rhode Island),Buffalo(New York),New Rochelle(New York),Columbia(Maryland),Auburn(Maine),Atlantic City(New Jersey),New Haven(Connecticut),Rutland(Vermont),New Bedford(Massachusetts),Newport(Rhode Island),Mount Vernon(New York),Cambridge(Massachusetts),Bridgeport(Connecticut),Salisbury(Maryland),Wilmington-D(Delaware),Yonkers(New York),Reading(Pennsylvania),Harrisburg(Pennsylvania),Pittsfield(Massachusetts),Lewiston(Maine),Concord(New Hampshire),Seaford(Delaware),Portland(Maine),Cumberland(Maryland),Pittsburgh(Pennsylvania),Boston(Massachusetts),Keene(New Hampshire),Washington(DC),Quincy(Massachusetts),Philadelphia(Pennsylvania),Chelsea(Massachusetts),Biddeford(Maine),Fall River(Massachusetts),Annapolis(Maryland),Providence(Rhode Island),Scranton(Pennsylvania),Stamford(Connecticut),Hagerstown(Maryland),Johnstown(Pennsylvania),Dover(Delaware),Lebanon(New Hampshire),Utica(New York),Manchester(New Hampshire),Jersey City(New Jersey),Montpelier(Vermont),Binghamton(New York),Sanford(Maine),Gaithersburg(Maryland),Middletown(New Jersey),Albany(New York),Nashua(New Hampshire),York(Pennsylvania),Tonawanda(New York),Burlington(Vermont),Lancaster(Pennsylvania),Brockton(Massachusetts),Paterson(New Jersey),Troy(New York),Winooski(Vermont),Portsmouth(New Hampshire),Worcester(Massachusetts),Laconia(New Hampshire),Hartford(Connecticut),Baltimore(Maryland),Silver Spring(Maryland),New York City(New York),Syracuse(New York),Erie(Pennsylvania),Augusta(Maine),Hamilton(New Jersey),Virginia Beach(Virginia),Newark(New Jersey)
Hartford(Connecticut),0.8394380274612068,0.8017362246195197,0.837056032786363,0.8393008389126402,0.799031752071908,0.8049658045934868,0.7637528390933164,0.8375,0.7667420210348943,0.7636029411764705,0.8032572955784891,0.8156653814935064,0.8375,0.8074017360823456,0.0,0.7363654400547405,0.9202898550724637,0.7343882340485601,0.8393008389126402,0.8567489839804292,0.8393008389126402,0.8375,0.7868478260869565,0.8069067714458366,0.8393008389126402,0.8165609526468275,0.6634153603514673,0.8393008389126402,0.0,0.8366592711526054,0.7466897233201581,0.7412666527711536,0.7705748044664402,0.8366592711526054,0.756915528525884,0.9201704545454545,0.6643738639889448,0.7798561067997044,0.8393008389126402,0.781461747670702,0.8366592711526054,0.8977272727272727,0.8393008389126402,0.7797336891318412,0.6436935991049751,0.8003332999631247,0.8375,0.8393008389126402,0.8366592711526054,0.6970988292011019,0.8393008389126402,0.8393008389126402,0.6490057221604717,0.7691326530612246,0.9202898550724637,0.8843860479797979,0.6954583995392475,0.0,0.8094007465263774,0.9180005768260148,0.9707819232275754,0.7933621803763472,0.7684848306293862,0.8049658045934868,0.8087701651969574,0.7936866628847793,0.0,0.0,0.7851547621604111,0.8393008389126402,0.0,0.7754795396419437,0.8113241442822189,0.8528008319805195,0.8130568625710227,0.8037206297377768,0.8009637845359014,0.8370449201520259,0.772528887292157,0.8366592711526054
Baltimore(Maryland),0.8360532998007483,0.8091055481533862,0.834008097165992,0.906578947368421,0.8246880318800733,0.8694916267942584,0.7954206207654686,0.8806766917293233,0.7708267609349304,0.8094454887218044,0.7963423831070889,0.7886332596694439,0.8806766917293233,0.8721228218349928,0.0,0.9495614035087719,0.8426470588235294,0.7932565789473685,0.906578947368421,0.8652262234533702,0.906578947368421,0.8806766917293233,0.7616754850295381,0.8715881809787627,0.906578947368421,0.859856371698477,0.7164482423948592,0.906578947368421,0.0,0.8771445659603554,0.7638435268011927,0.79767695502053,0.8323438542094983,0.8771445659603554,0.8450980392156863,0.8055917077049348,0.7146504477074941,0.820061010341819,0.906578947368421,0.7684350558134473,0.8771445659603554,0.7754755367240415,0.906578947368421,0.8319368991449584,0.6924052009283638,0.8644877819548872,0.8806766917293233,0.906578947368421,0.8771445659603554,0.7479276315789474,0.906578947368421,0.906578947368421,0.6519691744482173,0.8087847168942766,0.8426470588235294,0.8381879039704524,0.7512061403508772,0.0,0.874282072368421,0.8405509218612818,0.7821540496088194,0.7801371125009617,0.8300863486842105,0.8694916267942584,0.8578130804173167,0.8573083524027459,0.0,0.0,0.8267849727869971,0.906578947368421,0.7754795396419437,0.0,0.8763596491228071,0.8082526216857934,0.8184393274853801,0.868146639088251,0.7977341902265473,0.7620303162608255,0.8342842155576539,0.8771445659603554
Silver Spring(Maryland),0.8914666051092643,0.8627327663909353,0.8163674420467899,0.9666666666666667,0.8793480514096187,0.9271212121212121,0.8481408070474566,0.939047619047619,0.8219168752300856,0.863095238095238,0.8340178367997916,0.8409035821535822,0.939047619047619,0.9299268018018018,0.0,0.8321572983995076,0.8205660284366021,0.8458333333333333,0.9666666666666667,0.9225730994152046,0.9666666666666667,0.939047619047619,0.812159056122449,0.9293567251461988,0.9666666666666667,0.8977272727272728,0.7639341684752151,0.9666666666666667,0.0,0.9352813852813853,0.8144707949055776,0.8505466903073287,0.887511298828125,0.9352813852813853,0.7859014231382652,0.8589860298895386,0.7134713363886193,0.8744143525850843,0.9666666666666667,0.819366648772539,0.9352813852813853,0.8268737701692247,0.9666666666666667,0.8870773709315376,0.7060995867210288,0.9217857142857142,0.939047619047619,0.9666666666666667,0.9352813852813853,0.7975,0.9666666666666667,0.9666666666666667,0.6951814516129033,0.8623906705539359,0.8205660284366021,0.8937426900584795,0.8009958071278825,0.0,0.9322291666666667,0.8226123277593866,0.8339949324324325,0.8318443134746588,0.8851041666666667,0.9271212121212121,0.9146686159844055,0.9141304347826087,0.0,0.0,0.8631993006993008,0.9666666666666667,0.8113241442822189,0.8763596491228071,0.0,0.8618233082706767,0.8726851851851852,0.9256870791245793,0.8506077190417564,0.8125374054372808,0.889580266612999,0.9352813852813853
New York City(New York),0.9026548916235901,0.8025205348149614,0.7818597778094288,0.8915413533834586,0.8110087777746606,0.8550692071086808,0.7822268306636155,0.8660687432867884,0.8990868585977282,0.7960190655209451,0.8145444938480052,0.8215293367346936,0.8660687432867884,0.8576567580268238,0.0,0.7674854938376064,0.82335237917303,0.7800986842105263,0.8915413533834586,0.9341517857142857,0.8915413533834586,0.8660687432867884,0.7490414317841798,0.8571309853581323,0.8915413533834586,0.8279596424446697,0.7233514776561043,0.8915413533834586,0.0,0.9122470721243043,0.7644886363636364,0.7970903726448689,0.8185376115520735,0.9122470721243043,0.7675515422798511,0.9267857142857142,0.7144068991134679,0.8064585055051312,0.8915413533834586,0.8520627403167931,0.9122470721243043,0.8065093433098963,0.8915413533834586,0.8251660698136055,0.6921692333812595,0.8501483619763694,0.8660687432867884,0.8915413533834586,0.9122470721243043,0.7355216165413534,0.8915413533834586,0.8915413533834586,0.6853668594804617,0.7953692540388874,0.82335237917303,0.9642857142857143,0.7387457440771741,0.0,0.8597801926691729,0.8254056270013916,0.827883631800125,0.8650383150424296,0.8229463625805089,0.8550692071086808,0.8435843749573572,0.8430880189604446,0.0,0.0,0.7961150408121824,0.8915413533834586,0.8528008319805195,0.8082526216857934,0.8618233082706767,0.0,0.8189020647321428,0.8537465289644567,0.8612832090908423,0.7558284309711819,0.8423228425985779,0.9122470721243043
Syracuse(New York),0.8325478352313531,0.8057130720604999,0.7624121226011688,0.9027777777777778,0.8212302204256496,0.8658459595959597,0.7920855238230557,0.876984126984127,0.8048524844720496,0.8060515873015872,0.8156898667601683,0.7853266212641213,0.876984126984127,0.8684661223723723,0.0,0.7771583964937929,0.7663332162123438,0.8135265700483091,0.9027777777777778,0.8615984405458089,0.9027777777777778,0.876984126984127,0.7584818771258504,0.8679337231968811,0.9027777777777778,0.838394723092999,0.7134442665357613,0.9027777777777778,0.0,0.8734668109668109,0.7606408285756112,0.7943323975571317,0.8288539428710938,0.8734668109668109,0.7686308359855432,0.88359375,0.6817583280632299,0.8166225993969896,0.9027777777777778,0.8532608695652174,0.8734668109668109,0.7722240669683851,0.9027777777777778,0.8284486941170969,0.6605369291259676,0.8608630952380952,0.876984126984127,0.9027777777777778,0.8734668109668109,0.7447916666666666,0.9027777777777778,0.9027777777777778,0.6540454253859789,0.8053935860058309,0.7663332162123438,0.8492317708333332,0.74805642907058,0.0,0.8706163194444444,0.7682442716143697,0.7893009047400759,0.8404619565217392,0.8266059027777778,0.8658459595959597,0.8542163798704937,0.853713768115942,0.0,0.0,0.8061487722048067,0.9027777777777778,0.8130568625710227,0.8184393274853801,0.8726851851851852,0.8189020647321428,0.0,0.864506611251403,0.8219223545396419,0.7588352205951616,0.830786168532255,0.8734668109668109
Erie(Pennsylvania),0.8831120166927819,0.854647463884594,0.8087166630542538,0.9576073232323233,0.8711070348619907,0.918432478191001,0.8401922565111904,0.9302471139971141,0.8878992628992629,0.8550065386002886,0.8262016429922701,0.8330228569681696,0.9302471139971141,0.9212117746297435,0.0,0.8243585410640629,0.812875901406779,0.837906407828283,0.9576073232323233,0.9139269891901471,0.9576073232323233,0.9302471139971141,0.8045477170058365,0.9206470405812512,0.9576073232323233,0.8893140109955354,0.7567747802061325,0.9576073232323233,0.0,0.926516176374131,0.8068377907866545,0.842575592471703,0.8791937784923207,0.926516176374131,0.7785361635888699,0.8509358408032568,0.7067848723883733,0.8662195733533733,0.9576073232323233,0.8116877620105968,0.926516176374131,0.8191245286580384,0.9576073232323233,0.8787639172528102,0.6994822088021112,0.9131469832251082,0.9302471139971141,0.9576073232323233,0.926516176374131,0.7900260416666667,0.9576073232323233,0.9576073232323233,0.6886663955584068,0.8543085740789823,0.812875901406779,0.8853667707779551,0.7934890870179786,0.0,0.9234925623421718,0.8149030233554243,0.8261789532785627,0.8240484893508596,0.876809205334596,0.918432478191001,0.9060965844801108,0.905563446969697,0.0,0.0,0.8551096259572457,0.9576073232323233,0.8037206297377768,0.868146639088251,0.9256870791245793,0.8537465289644567,0.864506611251403,0.0,0.8426360492610294,0.8049225205313084,0.8812433564602454,0.926516176374131
Augusta(Maine),0.9541666666666666,0.9317731105684622,0.7916225220956915,0.8799390196983686,0.8701557598039215,0.8439415143470718,0.7720470934339885,0.8547979048498437,0.7743684148244557,0.7856598390164005,0.9208570149430739,0.7871852435090364,0.8547979048498437,0.8673986486486487,0.0,0.757497597298454,0.870338600519326,0.7699466422360726,0.8799390196983686,0.9219949287280701,0.8799390196983686,0.8547979048498437,0.7441395034440237,0.8459764610433439,0.8799390196983686,0.8171847479173722,0.6953953275746578,0.8799390196983686,0.0,0.9003752785234076,0.7929749540706247,0.842577900985663,0.8078853333745306,0.9003752785234076,0.8677306486963582,0.858447708814,0.8294680443934175,0.795963422300589,0.8799390196983686,0.9632720588235294,0.9003752785234076,0.7960135985127399,0.8799390196983686,0.9580658964484382,0.8036488185017596,0.8390847080695157,0.8547979048498437,0.8799390196983686,0.9003752785234076,0.725949691251154,0.8799390196983686,0.8799390196983686,0.795750865971165,0.7850184840457749,0.870338600519326,0.893182587205318,0.729131860662013,0.0,0.8485911921216143,0.8725090209694989,0.7775611631873998,0.9779411764705882,0.8056941649113188,0.8439415143470718,0.8326061434119117,0.8321162468886747,0.0,0.0,0.7857545653051656,0.8799390196983686,0.8009637845359014,0.7977341902265473,0.8506077190417564,0.8612832090908423,0.8219223545396419,0.8426360492610294,0.0,0.8775608568626608,0.8097686769790923,0.9003752785234076
Hamilton(New Jersey),0.8373393175897889,0.9418181818181818,0.7462834980945795,0.840555936659256,0.764628853450452,0.8061695574322865,0.7374928867103919,0.8165400527547058,0.7146901126707655,0.7504963720171928,0.808108071081436,0.7311998256592013,0.8165400527547058,0.8086091316341998,0.0,0.7235945766248628,0.8204912280701753,0.7832837813487968,0.840555936659256,0.8091066596776331,0.840555936659256,0.8165400527547058,0.7062052925537611,0.8081134268232847,0.840555936659256,0.7806103330260332,0.6642717936503735,0.840555936659256,0.0,0.8132651594949943,0.7082154433380689,0.7395848999417656,0.8277478812804899,0.8132651594949943,0.7918948837404516,0.7702240046512534,0.727908687778083,0.7603388018952956,0.840555936659256,0.8453298533330359,0.8132651594949943,0.7514380533182959,0.840555936659256,0.9159712918660287,0.7052507457810692,0.801530125314362,0.8165400527547058,0.840555936659256,0.8132651594949943,0.6934586477438861,0.840555936659256,0.840555936659256,0.6983198117908599,0.749883721917587,0.8204912280701753,0.7838220765627071,0.7217319749216301,0.0,0.81061113141577,0.8184502051147768,0.812588077413056,0.858202896784808,0.7696340295036312,0.8061695574322865,0.7953415192154455,0.7948735487973398,0.0,0.0,0.7554545454545455,0.840555936659256,0.8370449201520259,0.7620303162608255,0.8125374054372808,0.7558284309711819,0.7588352205951616,0.8049225205313084,0.8775608568626608,0.0,0.7735261802446346,0.8132651594949943
Virginia Beach(Virginia),0.8486658623361666,0.8213115813408284,0.7771723306482045,0.9202554482203439,0.9025510204081633,0.8826086344295117,0.8074202053897462,0.8939624354140483,0.8279859763364485,0.8216566501967355,0.7939753016151246,0.8005304512808664,0.8939624354140483,0.8852795232457531,0.0,0.7922040906501406,0.7836301999811117,0.8052235171928009,0.9202554482203439,0.8782788839155562,0.9202554482203439,0.8939624354140483,0.7731659960877679,0.8847368168855236,0.9202554482203439,0.8546259452516517,0.8587579976159198,0.9202554482203439,0.0,0.8903770245768262,0.775366744580909,0.8097105783321732,0.8635768313717532,0.8903770245768262,0.7481690342142521,0.8395497632813809,0.6792164322006998,0.8324323158294709,0.9202554482203439,0.8153044217687074,0.8903770245768262,0.7871742330917849,0.9202554482203439,0.8444873623373031,0.6721986120684413,0.8775293024101136,0.8939624354140483,0.9202554482203439,0.8903770245768262,0.7592107447817836,0.9202554482203439,0.9202554482203439,0.6618046741536224,0.820985910074126,0.7836301999811117,0.8735199849170437,0.7625387125976749,0.0,0.9070887445887446,0.7855843900060023,0.7939534969232106,0.8030748554421768,0.8426088947767524,0.8826086344295117,0.8707539074232524,0.8702415651648904,0.0,0.0,0.8217557165881266,0.9202554482203439,0.772528887292157,0.8342842155576539,0.889580266612999,0.8423228425985779,0.830786168532255,0.8812433564602454,0.8097686769790923,0.7735261802446346,0.0,0.8903770245768262
Newark(New Jersey),0.9436247460507329,0.863505478228276,0.8170986265000338,0.9675324675324675,0.880135644827809,0.9279515938606847,0.8489004495078664,0.9398886827458255,0.8226530300668343,0.8638682745825602,0.8917293233082706,0.8742857142857143,0.9398886827458255,0.9307596963846962,0.0,0.8329026251334076,0.8607228376173267,0.8465909090909091,0.9675324675324675,0.9765512265512266,0.9675324675324675,0.9398886827458255,0.8128864713093029,0.9301891091364775,0.9675324675324675,0.8985313276065627,0.7646183907488159,0.9675324675324675,0.0,1.0,0.8152002806153004,0.8513084876116791,0.888306203708401,1.0,0.8402834008097165,0.9092437895823312,0.7468325214969895,0.8751975271059844,0.9675324675324675,0.8673063482570516,1.0,0.884090909090909,0.9675324675324675,0.8878718871616598,0.7235855287935292,0.9226113172541742,0.9398886827458255,0.9675324675324675,1.0,0.7982142857142857,0.9675324675324675,0.9675324675324675,0.7164744075840305,0.8631630759910643,0.8607228376173267,0.9460340007215008,0.8036585365853659,0.0,0.9330641233766233,0.8628692786088912,0.834741905054405,0.8805140591442148,0.8858969155844155,0.9279515938606847,0.915487844480585,0.914949181253529,0.0,0.0,0.8639724303909257,0.9675324675324675,0.8366592711526054,0.8771445659603554,0.9352813852813853,0.9122470721243043,0.8734668109668109,0.926516176374131,0.9003752785234076,0.8132651594949943,0.8903770245768262,0.0
