,Austin,Paris,Los Angeles,Lihue,City of New York,San Francisco,Olathe,Coral Springs,Curitiba,Vancouver,Boston,Denver,Memphis,San Marcos,Mesquite,Anaheim,Town of Vestal,Santa Clara,Santa Cruz,Leawood,San Mateo,Plano,Indianapolis,Incline Village-Crystal Bay,Clackamas County,Washington,Cedar Park,Asheville,Palo Alto,Mexico city,Atlanta,Chicago,Falcon Heights,Daly City,Boulder,Portland,West Vancouver,Chapel Hill,Oklahoma City,Kent,Las Vegas Valley,Leavenworth,Kansas City,Bad Hindelang,Pelham,Orange County,London,Prairie Village,Long Beach,Ashland,Redwood City,City of Cape Town,Newport Beach,Leeds and the Thousand Islands,Campbell,Dallas,Unknown,Marfa,Southlake,San Mateo County,Fort Worth,Bath,Strasbourg,Santa Clara County,Overland Park,Silverdale,Berkeley,Oakland Park,Burnet County,East Palo Alto,Miami Gardens,North Little Rock,Grapevine,Durham,Manor,Seattle,Colorado Springs,Tampa,Saint Louis County,Saint Charles,Trelleborg,Van Horn,Sunnyvale,Galveston,NÃ¼rnberg,Draper,Essaouira,Brighton,Mission Viejo,San Clemente,Mauregard,Stockholm,Jersey Village,Anchorage,Albuquerque,Layton,Louisville,Schwechat,Banning,Rotterdam,Medebach,Barcelona,Kalamazoo County,MÃ¼nchen,Moore,Skokie,Houston,Wichita,Des Moines,Spokane,Ridgewood,Riverside County,Saint Paul,Burnaby,Mission,Cleveland,San Jose,Lawrence,Providence,Mountlake Terrace,Burbank,Milwaukee,Waitemata,Travis County,Saskatoon,City of Saratoga Springs,Gaithersburg,New Braunfels,Henderson,Phoenix
Boston,0.05416666666666667,0.08333333333333333,0.0625,0.25,0.06818181818181818,0.045454545454545456,0.013888888888888888,0.013888888888888888,0.006198347107438016,0.25,0.0,0.08333333333333333,0.0018055555555555557,0.25,0.25,0.25,0.25,0.125,0.02040816326530612,0.125,0.125,0.125,0.08333333333333333,0.0009027777777777778,0.25,0.25,0.25,0.25,0.07142857142857142,0.0009027777777777778,0.0009027777777777778,0.0625,0.0625,0.25,0.08333333333333333,0.16666666666666666,0.0009027777777777778,0.25,0.08333333333333333,0.25,0.0625,0.005208333333333333,0.07142857142857142,0.015625,0.25,0.25,0.125,0.03125,0.25,0.0625,0.5,0.25,0.0625,0.25,0.25,0.16666666666666666,0.125,0.25,0.125,0.0625,0.25,0.25,0.0009027777777777778,0.25,0.03125,0.25,0.0009027777777777778,0.25,0.0027083333333333334,0.5,0.25,0.25,0.027777777777777776,0.25,0.25,0.08333333333333333,0.1111111111111111,0.125,0.0036111111111111114,0.25,0.0009027777777777778,0.25,0.125,0.25,0.0009027777777777778,0.0625,0.25,0.25,0.25,0.25,0.25,0.0009027777777777778,0.25,0.0625,0.1111111111111111,0.25,0.0625,0.25,0.25,0.25,0.015625,0.015625,0.25,0.25,0.25,0.25,0.0009027777777777778,0.015625,0.25,0.25,0.25,0.25,0.25,0.25,0.01020408163265306,0.25,0.0625,0.041666666666666664,0.0009027777777777778,0.25,0.25,0.25,0.0625,0.0018055555555555557,0.25,0.25,0.25,0.25,0.25,0.005208333333333333
Denver,0.07222222222222222,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.0909090909090909,0.06060606060606061,0.018518518518518517,0.018518518518518517,0.008264462809917354,0.3333333333333333,0.08333333333333333,0.0,0.0024074074074074076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.027210884353741492,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0012037037037037038,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.0012037037037037038,0.0012037037037037038,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0012037037037037038,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.08333333333333333,0.006944444444444444,0.09523809523809523,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.003611111111111111,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.07407407407407407,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.14814814814814814,0.16666666666666666,0.004814814814814815,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0012037037037037038,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.08333333333333333,0.14814814814814814,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.020833333333333332,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.013605442176870746,0.3333333333333333,0.08333333333333333,0.05555555555555555,0.0012037037037037038,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0024074074074074076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006944444444444444
Memphis,0.03333333333333333,0.0025925925925925925,0.0018055555555555557,0.007222222222222223,0.00196969696969697,0.0015656565656565655,0.0005555555555555556,0.0005555555555555556,0.0005555555555555556,0.007222222222222223,0.0018055555555555557,0.0024074074074074076,0.0,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.0018055555555555557,0.0036111111111111114,0.0011111111111111111,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0024074074074074076,0.0005555555555555556,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.0020634920634920637,0.0005555555555555556,0.0005555555555555556,0.0018055555555555557,0.0018055555555555557,0.007222222222222223,0.0024074074074074076,0.004814814814814815,0.0005555555555555556,0.007222222222222223,0.0024074074074074076,0.007222222222222223,0.0018055555555555557,0.0005555555555555556,0.0020634920634920637,0.0016666666666666668,0.007222222222222223,0.007222222222222223,0.0036111111111111114,0.0009027777777777778,0.007222222222222223,0.0018055555555555557,0.0036111111111111114,0.007222222222222223,0.0018055555555555557,0.007222222222222223,0.007222222222222223,0.0036111111111111114,0.0036111111111111114,0.007222222222222223,0.0036111111111111114,0.0018055555555555557,0.007222222222222223,0.007222222222222223,0.0005555555555555556,0.007222222222222223,0.0009027777777777778,0.007222222222222223,0.0005555555555555556,0.007222222222222223,0.0016666666666666668,0.0036111111111111114,0.0018055555555555557,0.007222222222222223,0.0008024691358024692,0.007222222222222223,0.007222222222222223,0.0024074074074074076,0.0032098765432098768,0.0036111111111111114,0.0022222222222222222,0.007222222222222223,0.0005555555555555556,0.007222222222222223,0.0036111111111111114,0.007222222222222223,0.0005555555555555556,0.0018055555555555557,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.0005555555555555556,0.007222222222222223,0.0018055555555555557,0.0032098765432098768,0.007222222222222223,0.0018055555555555557,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.0005555555555555556,0.0016666666666666668,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.0005555555555555556,0.0005555555555555556,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.0005555555555555556,0.007222222222222223,0.0018055555555555557,0.0012037037037037038,0.0005555555555555556,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.0018055555555555557,0.0011111111111111111,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.0005555555555555556
San Marcos,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,0.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Mesquite,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,0.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Anaheim,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,0.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Town of Vestal,0.05416666666666667,0.08333333333333333,0.0625,0.25,0.06818181818181818,0.045454545454545456,0.013888888888888888,0.013888888888888888,0.006198347107438016,0.25,0.25,0.08333333333333333,0.0018055555555555557,0.25,0.25,0.25,0.0,0.125,0.02040816326530612,0.125,0.125,0.125,0.08333333333333333,0.0009027777777777778,0.25,0.25,0.25,0.25,0.07142857142857142,0.0009027777777777778,0.0009027777777777778,0.0625,0.0625,0.25,0.08333333333333333,0.16666666666666666,0.0009027777777777778,0.25,0.08333333333333333,0.25,0.0625,0.005208333333333333,0.07142857142857142,0.015625,0.25,0.25,0.125,0.03125,0.25,0.0625,0.125,0.25,0.0625,0.25,0.25,0.125,0.125,0.25,0.125,0.0625,0.25,0.25,0.0009027777777777778,0.25,0.03125,0.25,0.0009027777777777778,0.25,0.0027083333333333334,0.5,0.0625,0.25,0.027777777777777776,0.25,0.25,0.08333333333333333,0.1111111111111111,0.125,0.0036111111111111114,0.25,0.0009027777777777778,0.25,0.125,0.25,0.0009027777777777778,0.0625,0.25,0.25,0.25,0.25,0.25,0.0009027777777777778,0.25,0.0625,0.1111111111111111,0.25,0.0625,0.25,0.25,0.25,0.015625,0.015625,0.25,0.25,0.25,0.25,0.0009027777777777778,0.015625,0.25,0.25,0.25,0.25,0.25,0.25,0.01020408163265306,0.25,0.0625,0.041666666666666664,0.0009027777777777778,0.25,0.25,0.25,0.0625,0.0018055555555555557,0.25,0.25,0.25,0.25,0.25,0.005208333333333333
Santa Clara,0.10833333333333334,0.16666666666666666,0.125,0.5,0.13636363636363635,0.09090909090909091,0.05555555555555555,0.05555555555555555,0.012396694214876032,0.5,0.125,0.16666666666666666,0.0036111111111111114,0.5,0.5,0.5,0.125,0.0,0.04081632653061224,0.25,0.25,0.25,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.14285714285714285,0.0018055555555555557,0.0018055555555555557,0.125,0.5,0.5,0.16666666666666666,0.3333333333333333,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.125,0.027777777777777776,0.21428571428571427,0.03125,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.125,0.5,0.5,0.25,0.25,0.5,0.25,0.125,0.5,0.5,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.0018055555555555557,0.5,0.005416666666666667,0.25,0.125,0.5,0.05555555555555555,0.5,0.5,0.16666666666666666,0.2222222222222222,0.25,0.007222222222222223,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.5,0.5,0.5,0.5,0.5,0.5,0.0018055555555555557,0.5,0.5,0.2222222222222222,0.5,0.125,0.5,0.5,0.5,0.03125,0.03125,0.5,0.5,0.5,0.5,0.0018055555555555557,0.03125,0.5,0.5,0.5,0.5,0.5,0.5,0.03061224489795918,0.5,0.125,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.0036111111111111114,0.5,0.5,0.5,0.5,0.5,0.027777777777777776
Santa Cruz,0.03333333333333333,0.027210884353741492,0.02040816326530612,0.08163265306122448,0.022263450834879402,0.030303030303030304,0.004535147392290249,0.004535147392290249,0.0020239500758981272,0.08163265306122448,0.02040816326530612,0.027210884353741492,0.0011111111111111111,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.027210884353741492,0.0005555555555555556,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.2857142857142857,0.0005555555555555556,0.0005555555555555556,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.027210884353741492,0.054421768707482984,0.0005555555555555556,0.08163265306122448,0.027210884353741492,0.08163265306122448,0.04081632653061224,0.0022675736961451243,0.02332361516034985,0.00510204081632653,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.0005555555555555556,0.08163265306122448,0.013605442176870746,0.08163265306122448,0.0005555555555555556,0.08163265306122448,0.0016666666666666668,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.027210884353741492,0.04081632653061224,0.04081632653061224,0.0022222222222222222,0.08163265306122448,0.0005555555555555556,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.0005555555555555556,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.0005555555555555556,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.00510204081632653,0.00510204081632653,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.0005555555555555556,0.00510204081632653,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.0033319450229071213,0.08163265306122448,0.02040816326530612,0.013605442176870746,0.0005555555555555556,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.0011111111111111111,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.0022675736961451243
Leawood,0.10833333333333334,0.16666666666666666,0.125,0.5,0.13636363636363635,0.09090909090909091,0.08333333333333333,0.08333333333333333,0.012396694214876032,0.5,0.125,0.16666666666666666,0.0036111111111111114,0.5,0.5,0.5,0.125,0.25,0.04081632653061224,0.0,0.25,0.25,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.14285714285714285,0.0018055555555555557,0.0018055555555555557,0.125,0.15306122448979592,0.5,0.16666666666666666,0.3333333333333333,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.125,0.041666666666666664,0.35714285714285715,0.03125,0.5,0.5,0.25,0.10204081632653061,0.5,0.15306122448979592,0.25,0.5,0.125,0.5,0.5,0.25,0.25,0.5,0.25,0.125,0.5,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.5,0.005416666666666667,0.25,0.125,0.5,0.05555555555555555,0.5,0.5,0.16666666666666666,0.2222222222222222,0.25,0.007222222222222223,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.125,0.5,0.5,0.5,0.5,0.5,0.0018055555555555557,0.5,0.125,0.2222222222222222,0.5,0.125,0.5,0.5,0.5,0.05102040816326531,0.03125,0.5,0.5,0.5,0.5,0.0018055555555555557,0.05102040816326531,0.5,0.5,0.5,0.5,0.5,0.5,0.05102040816326531,0.5,0.125,0.08333333333333333,0.0018055555555555557,0.5,0.5,0.5,0.15306122448979592,0.0036111111111111114,0.5,0.5,0.5,0.5,0.5,0.041666666666666664
San Mateo,0.10833333333333334,0.16666666666666666,0.125,0.5,0.13636363636363635,0.09090909090909091,0.027777777777777776,0.027777777777777776,0.012396694214876032,0.5,0.125,0.16666666666666666,0.0036111111111111114,0.5,0.5,0.5,0.125,0.25,0.04081632653061224,0.25,0.0,0.25,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.14285714285714285,0.0018055555555555557,0.0018055555555555557,0.125,0.125,0.5,0.16666666666666666,0.3333333333333333,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.125,0.010416666666666666,0.14285714285714285,0.03125,0.5,0.5,0.25,0.0625,0.5,0.125,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0.125,0.5,0.5,0.0018055555555555557,0.5,0.0625,0.5,0.0018055555555555557,0.5,0.005416666666666667,0.25,0.125,0.5,0.05555555555555555,0.5,0.5,0.16666666666666666,0.2222222222222222,0.25,0.007222222222222223,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.125,0.5,0.5,0.5,0.5,0.5,0.0018055555555555557,0.5,0.125,0.2222222222222222,0.5,0.125,0.5,0.5,0.5,0.03125,0.03125,0.5,0.5,0.5,0.5,0.0018055555555555557,0.03125,0.5,0.5,0.5,0.5,0.5,0.5,0.02040816326530612,0.5,0.125,0.08333333333333333,0.0018055555555555557,0.5,0.5,0.5,0.125,0.0036111111111111114,0.5,0.5,0.5,0.5,0.5,0.010416666666666666
Plano,0.10833333333333334,0.16666666666666666,0.125,0.5,0.13636363636363635,0.09090909090909091,0.027777777777777776,0.027777777777777776,0.012396694214876032,0.5,0.125,0.16666666666666666,0.0036111111111111114,0.5,0.5,0.5,0.125,0.25,0.04081632653061224,0.25,0.25,0.0,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.14285714285714285,0.0018055555555555557,0.0018055555555555557,0.125,0.125,0.5,0.16666666666666666,0.3333333333333333,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.125,0.010416666666666666,0.14285714285714285,0.03125,0.5,0.5,0.25,0.0625,0.5,0.125,0.25,0.5,0.125,0.5,0.5,0.25,0.25,0.5,0.25,0.125,0.5,0.5,0.0018055555555555557,0.5,0.0625,0.5,0.0018055555555555557,0.5,0.005416666666666667,0.25,0.125,0.5,0.05555555555555555,0.5,0.5,0.16666666666666666,0.2222222222222222,0.25,0.007222222222222223,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.125,0.5,0.5,0.5,0.5,0.5,0.0018055555555555557,0.5,0.125,0.2222222222222222,0.5,0.125,0.5,0.5,0.5,0.03125,0.03125,0.5,0.5,0.5,0.5,0.0018055555555555557,0.03125,0.5,0.5,0.5,0.5,0.5,0.5,0.02040816326530612,0.5,0.125,0.08333333333333333,0.0018055555555555557,0.5,0.5,0.5,0.125,0.0036111111111111114,0.5,0.5,0.5,0.5,0.5,0.010416666666666666
Indianapolis,0.07222222222222222,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.0909090909090909,0.06060606060606061,0.018518518518518517,0.018518518518518517,0.008264462809917354,0.3333333333333333,0.08333333333333333,0.1111111111111111,0.0024074074074074076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.027210884353741492,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0012037037037037038,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.0012037037037037038,0.0012037037037037038,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0012037037037037038,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.08333333333333333,0.006944444444444444,0.09523809523809523,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.003611111111111111,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.07407407407407407,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.004814814814814815,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0012037037037037038,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.020833333333333332,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.013605442176870746,0.3333333333333333,0.08333333333333333,0.05555555555555555,0.0012037037037037038,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0024074074074074076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006944444444444444
